Jewish Year,Month,Day,Audio File,,Document File,Audio Link,Doc Link,Match Type,Date 
5722,Kislev,19,0579--5722-Kislev 19d Sicha 4.mp3,,19 Kislev 5722 Sicha 9.docx,https://drive.google.com/file/d/1TAm5rJIAWMjnCwkJPU8T165P8GxYGhzR/view,https://docs.google.com/document/d/1T54Gt0L7aNTRIleTU9sA_-r1gCLpcEA8/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Kislev,19,0578--5722-Kislev 19c Sicha 3.mp3,,19 Kislev 5722 Sicha 9.docx,https://drive.google.com/file/d/1ktIZeFaGpWI3BDUSAkyI7d9fdZ592Qdy/view,https://docs.google.com/document/d/1T54Gt0L7aNTRIleTU9sA_-r1gCLpcEA8/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Kislev,19,0577--5722-Kislev 19b Sicha 2.mp3,,19 Kislev 5722 Sicha 9.docx,https://drive.google.com/file/d/12ry-W-0jfjLgvnW9YiQUjIfzkSYQCBNv/view,https://docs.google.com/document/d/1T54Gt0L7aNTRIleTU9sA_-r1gCLpcEA8/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Kislev,19,0576--5722-Kislev 19 Sicha 1.mp3,,19 Kislev 5722 Sicha 9.docx,https://drive.google.com/file/d/17pB2F0ea9pJmJucMfT5nTRIT09esAsgB/view,https://docs.google.com/document/d/1T54Gt0L7aNTRIleTU9sA_-r1gCLpcEA8/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0598--5722-Shvat 10l Sicha 10 end.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1KnO1QsuHCC2f8H-hJxGwyyfCGw5l09m-/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0598--5722-Shvat 10l Sicha 10 end.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1KnO1QsuHCC2f8H-hJxGwyyfCGw5l09m-/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0598--5722-Shvat 10l Sicha 10 end.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1KnO1QsuHCC2f8H-hJxGwyyfCGw5l09m-/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0597--5722-Shvat 10k Sicha 9.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1Yy-C0oKKL9ITtsyvtW8fZd8W8OWa3wFJ/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0597--5722-Shvat 10k Sicha 9.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1Yy-C0oKKL9ITtsyvtW8fZd8W8OWa3wFJ/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0597--5722-Shvat 10k Sicha 9.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1Yy-C0oKKL9ITtsyvtW8fZd8W8OWa3wFJ/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0596--5722-Shvat 10j Magbis.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1ULczQA0bxZd0L3ko07iPQgD_T7dLEeRD/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0596--5722-Shvat 10j Magbis.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1ULczQA0bxZd0L3ko07iPQgD_T7dLEeRD/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0596--5722-Shvat 10j Magbis.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1ULczQA0bxZd0L3ko07iPQgD_T7dLEeRD/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0595--5722-Shvat 10i Sicha 8.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1Dcv0mAJw2mft8zwZcQLpi9i5AJ-ljUIY/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0595--5722-Shvat 10i Sicha 8.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1Dcv0mAJw2mft8zwZcQLpi9i5AJ-ljUIY/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0595--5722-Shvat 10i Sicha 8.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1Dcv0mAJw2mft8zwZcQLpi9i5AJ-ljUIY/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0594--5722-Shvat 10h Sicha 7.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1rdAcD5X1jfAi1UUhmDWLNaWrK2lU_mZV/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0594--5722-Shvat 10h Sicha 7.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1rdAcD5X1jfAi1UUhmDWLNaWrK2lU_mZV/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0594--5722-Shvat 10h Sicha 7.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1rdAcD5X1jfAi1UUhmDWLNaWrK2lU_mZV/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0593--5722-Shvat 10g Sicha 6.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1ej7ak4_Z7SyWqtpIQ1LpqQMmF1awvsNw/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0593--5722-Shvat 10g Sicha 6.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1ej7ak4_Z7SyWqtpIQ1LpqQMmF1awvsNw/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0593--5722-Shvat 10g Sicha 6.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1ej7ak4_Z7SyWqtpIQ1LpqQMmF1awvsNw/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0592--5722-Shvat 10f Sicha 5.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1h0aErym7q1hDoycYum_CGzR4xoVgR0HV/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0592--5722-Shvat 10f Sicha 5.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1h0aErym7q1hDoycYum_CGzR4xoVgR0HV/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0592--5722-Shvat 10f Sicha 5.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1h0aErym7q1hDoycYum_CGzR4xoVgR0HV/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0591--5722-Shvat 10e Sicha 4.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1jK05gBK7Q8aG5JNnxdMFhWlWVDRnU-6T/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0591--5722-Shvat 10e Sicha 4.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1jK05gBK7Q8aG5JNnxdMFhWlWVDRnU-6T/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0591--5722-Shvat 10e Sicha 4.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1jK05gBK7Q8aG5JNnxdMFhWlWVDRnU-6T/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0590--5722-Shvat 10d Mamar.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/15vffeRTPV9d1fZYi-1OSZPvDszWJ20FB/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0590--5722-Shvat 10d Mamar.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/15vffeRTPV9d1fZYi-1OSZPvDszWJ20FB/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0590--5722-Shvat 10d Mamar.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/15vffeRTPV9d1fZYi-1OSZPvDszWJ20FB/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0589--5722-Shvat 10c Sicha 3.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1hugw_Ncc6vX9P_p4mSNFl1yQFXbapAH9/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0589--5722-Shvat 10c Sicha 3.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1hugw_Ncc6vX9P_p4mSNFl1yQFXbapAH9/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0589--5722-Shvat 10c Sicha 3.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1hugw_Ncc6vX9P_p4mSNFl1yQFXbapAH9/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0588--5722-Shvat 10b Sicha 2.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1arBSsH9epnAVJUMtkhxnjAbUlD5OlVVF/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0588--5722-Shvat 10b Sicha 2.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1arBSsH9epnAVJUMtkhxnjAbUlD5OlVVF/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0588--5722-Shvat 10b Sicha 2.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1arBSsH9epnAVJUMtkhxnjAbUlD5OlVVF/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0587--5722-Shvat 10 Sicha 1.mp3,,10 Shevat 5722 Sicha 1.docx,https://drive.google.com/file/d/1baiwHazHur9Dd89WI_mPSKIXqDdVLjS-/view,https://docs.google.com/document/d/1tytFZGII2TuUW_hsy7pJ4czx9YWibkkf/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0587--5722-Shvat 10 Sicha 1.mp3,,10 Shevat 5722 Sicha 3.docx,https://drive.google.com/file/d/1baiwHazHur9Dd89WI_mPSKIXqDdVLjS-/view,https://docs.google.com/document/d/1r2xARE4j1ZV6j0Itinqhg-AOoL88i0L9/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Shvat,10,0587--5722-Shvat 10 Sicha 1.mp3,,10 Shevat 5722 Sicha 8.docx,https://drive.google.com/file/d/1baiwHazHur9Dd89WI_mPSKIXqDdVLjS-/view,https://docs.google.com/document/d/11hb1bzIbq8ZrseGvGz9vpaI_bwX1OFTI/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Adar,14,0612--5722-Adar 14n Sicha 13.mp3,,,https://drive.google.com/file/d/1zinawM8YvHhgWpDduuNddbKN-81i_g_9/view,,AUDIO_ONLY,
5722,Adar,14,0611--5722-Adar 14m Sicha 12.mp3,,,https://drive.google.com/file/d/1jtZM11k84ojAIWwQQP0-RsCbpAR4v2IY/view,,AUDIO_ONLY,
5722,Adar,14,0610--5722-Adar 14l Sicha 11.mp3,,,https://drive.google.com/file/d/1W8CjD1GFa4UM-b61RXexk_pbljCZzZvE/view,,AUDIO_ONLY,
5722,Adar,14,0609--5722-Adar 14k Sicha 10.mp3,,,https://drive.google.com/file/d/1KWkAPtJ4NVthGRuHH_eirMamjY6ioC19/view,,AUDIO_ONLY,
5722,Adar,14,0608--5722-Adar 14j Sicha 9.mp3,,,https://drive.google.com/file/d/1CZ7yG6DzTSDEOkiofcw4hkLGgg5cWQmp/view,,AUDIO_ONLY,
5722,Adar,14,0607--5722-Adar 14i Sicha 8.mp3,,,https://drive.google.com/file/d/1IaiJXbb8-i-0PcxHFYTIR9FkPtTOXAyQ/view,,AUDIO_ONLY,
5722,Adar,14,0606--5722-Adar 14h sicha 7.mp3,,,https://drive.google.com/file/d/1Xj_Nj13nCkbw6_c44cqBR6TGNrAVz4ZF/view,,AUDIO_ONLY,
5722,Adar,14,0605--5722-Adar 14g Sicha 6.mp3,,,https://drive.google.com/file/d/1QD7nE3odUjGfFwxHGBV5FD0UcjouAfDl/view,,AUDIO_ONLY,
5722,Adar,14,0603--5722-Adar 14e Mamar.mp3,,,https://drive.google.com/file/d/13lK6gvCy4OXjCZxx2GbwO-mYIV6qo7mU/view,,AUDIO_ONLY,
5722,Adar,14,0604--5722-Adar 14f Sicha 5.mp3,,,https://drive.google.com/file/d/1nOhzmXtgHxB6HDEZxNdialAOm7PFdd-q/view,,AUDIO_ONLY,
5722,Adar,14,0602--5722-Adar 14d Sicha 4.mp3,,,https://drive.google.com/file/d/15hTk2R3hHdF6I5ZfYwunkoVZNy1SxxIi/view,,AUDIO_ONLY,
5722,Adar,14,0601--5722-Adar 14c Sicha 3.mp3,,,https://drive.google.com/file/d/1-rScAvBobhSCsuX2n7nsBlTuWd1cYJD0/view,,AUDIO_ONLY,
5722,Adar,14,0600--5722-Adar 14b Sicha 2.mp3,,,https://drive.google.com/file/d/1iJV0uf0OTC69IGjXHVCOXZxAlBv7Gic4/view,,AUDIO_ONLY,
5722,Adar,14,0599--5722-Adar 14 Sicha 1.mp3,,,https://drive.google.com/file/d/1nmZOyuUdVi8_BtY6lfmCmIT6r0BUousj/view,,AUDIO_ONLY,
5722,Nissan,11,0621--5722-Nissan 11i Sicha 7 end.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/1XNVXTASpZlcXr0CeFtx9E4PUwFU6iBRm/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Nissan,11,0620--5722-Nissan 11h Sicha 6.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/1ZCu9n-pe6FjGYuKVU07coZ8Ie0zLDLCp/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Nissan,11,0619--5722-Nissan 11g Mamar 2.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/11V1oo2ptkQJqs1ceIDOjBdZbrjlC5WQB/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Nissan,11,0618--5722-Nissan 11f Sicha 5.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/1zZj12JIh5lyJus24-mYsbGw2LqytEOqW/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Nissan,11,0617--5722-Nissan 11e Sicha 4.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/1sC5gbTzP-nyfruiLL9lc7uxeHlDZoITv/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Nissan,11,0616--5722-Nissan 11d Sicha 3.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/1ctOh8gWr8Eg0E9XSfrH5F-IV-RfcOGJq/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Nissan,11,0615--5722-Nissan 11c Mamar.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/1bpanGh1dq0FCRuORG-dMPUH7fEuXtYHK/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Nissan,11,0614--5722-Nissan 11b Sicha 2.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/1N8b53QgI9OSxVxUyQbIS0MUn74uVNLpL/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Nissan,11,0613--5722-Nissan 11 Sicha 1.mp3,,11 Nissan 5722.doc,https://drive.google.com/file/d/1MRW1MivPHkp21z3J6pzT7-Ng5sQw5f-O/view,https://docs.google.com/document/d/1WOM7Bh56N-aPxu8Mh8uuruTeOtdZmkXq/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Iyar,18,0626--5722-Iyar 18e Sicha 5.mp3,,,https://drive.google.com/file/d/1q6Cc7riW1grf2QulPhlhaICEokGzApu4/view,,AUDIO_ONLY,
5722,Iyar,18,0625--5722-Iyar 18d Sicha 4.mp3,,,https://drive.google.com/file/d/1d98kgVAD-iOekvFy1dnPsqiiJ7JK1FGq/view,,AUDIO_ONLY,
5722,Iyar,18,0624--5722-Iyar 18c Sicha 3.mp3,,,https://drive.google.com/file/d/14trHwDmfvqPJlkvmM77hAHznX50BDUyt/view,,AUDIO_ONLY,
5722,Iyar,18,0623--5722-Iyar 18b Sicha 2.mp3,,,https://drive.google.com/file/d/18kYqQj_91-b70kQzQp-OWlBbaxoXzyAi/view,,AUDIO_ONLY,
5722,Iyar,18,0622--5722-Iyar 18 Sicha 1.mp3,,,https://drive.google.com/file/d/1TGiqXcjEmGKLnZBIKCnr2eOSKKJguUsd/view,,AUDIO_ONLY,
5722,Tammuz,12,0628--5722-Tamuz 12b Sicha 2.mp3,,,https://drive.google.com/file/d/19jJ0eZdMF92szAc1H4D7WNz4a8wiYZZF/view,,AUDIO_ONLY,
5722,Tammuz,12,0627--5722-Tamuz 12 Sicha 1.mp3,,,https://drive.google.com/file/d/1ToaOXnSpLY8rLb3jC_lBS9g3ILiNCP5-/view,,AUDIO_ONLY,
5722,Tammuz,13,0639--5722-Tamuz 13m Sicha 12.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1fKWI9PwljX5JmqO1ulNubCzJaJqSeo10/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0638--5722-Tamuz 13l Sicha 11.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1zK7C_EseB7QEPTlJ4q-VHiiX1w1gbnaA/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0637--5722-Tamuz 13k Sicha 10.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1G2ipjGkOTXIUF0ky3JyCRk3eZxYjQsJh/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0636--5722-Tamuz 13j Sicha 9.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1YYS1eLib380IzUvytZ1LYw0haUVX9mYv/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0635--5722-Tamuz 13i Sicha 8.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1Yt7dvHtdoDMK6jSU-fFXof2RKc8O7PAL/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0634--5722-Tamuz 13h Sicha 7.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1h6C15sXYgeRdB1GNzQgeHfNfKGsk6xQS/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0633--5722-Tamuz 13g Sicha 6.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1OvDiwoh-vwfz_tVKuMMlrNOoRIVMPgP_/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0632--5722-Tamuz 13f Sicha 5.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1wSfxZIVhDbafDoYcfl_WS-8k6zDfqd1c/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0631--5722-Tamuz 13e Mamar.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1xSxj4f75kx_4iKqTEl-XN67UF6h_RXvc/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0630--5722-Tamuz 13d Sicha 4.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/14hk5QWjHu4AY5qlEMoYz6AOi0uhyxdFB/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Tammuz,13,0629--5722-Tamuz 13c Sicha 3.mp3,,13 Tammuz 5722 Sichos 1&2.docx,https://drive.google.com/file/d/1QS3NgkdL1xnTxxsIZbee8C230PbRNPVs/view,https://docs.google.com/document/d/19p-CquPMB3bRA7q2SRuM_WSvgY8trVBJ/edit?usp=drivesdk&ouid=114025174537689601343&rtpof=true&sd=true,MATCHED,
5722,Av,20,0647--5722-Av 20f Sicha 6 end.mp3,,,https://drive.google.com/file/d/1pAPuCctOrD1jCmbWH5y_CgBe8KygpV-_/view,,AUDIO_ONLY,
5722,Av,20,0646--5722-Av 20e Sicha 5.mp3,,,https://drive.google.com/file/d/1V7sP807g7kAETUF-koMD9_LzUbMabm_1/view,,AUDIO_ONLY,
5722,Av,20,0645--5722-Av 20d Sicha 4.mp3,,,https://drive.google.com/file/d/1qKpWu9GDQrTqrJ7CwAuvv_1oSzwksZlA/view,,AUDIO_ONLY,
5722,Av,20,0644--5722-Av 20c Sicha 3.mp3,,,https://drive.google.com/file/d/1AtdLHUV7RScEIiLFjBn_3tPjuh2I1nq3/view,,AUDIO_ONLY,
5722,Av,20,0643--5722-Av 20b Sicha 2.mp3,,,https://drive.google.com/file/d/1Cjuzgt-LIZhhUi-uMVT-orVws3k0Nb8Z/view,,AUDIO_ONLY,
